Date,SWE (in),Snow Depth (in),Precipitation (in),Air Temp (degF),Air Temp Max (degF),Air Temp Min (degF),Air Temp Avg (degF)
12/7/92,4.6,,5.4,-5,40,-6,13
12/8/92,4.6,,5.4,11,36,1,16
12/9/92,4.6,,5.4,2,35,1,19
12/10/92,4.6,,5.5,12,49,10,22
12/11/92,4.6,,5.5,13,42,11,24
12/12/92,4.7,,5.5,19,30,14,19
12/13/92,5,,6,11,23,-10,7
12/14/92,5,,6,-8,,,
12/15/92,5,,6,,24,-1,8
12/16/92,5.1,,6.1,16,20,-12,2
12/17/92,5.3,,6.2,-6,26,-12,9
12/18/92,5.5,,6.3,10,16,-3,10
12/19/92,6.1,,6.9,-3,28,-15,0
12/20/92,6.1,,6.9,-10,36,-12,8
12/21/92,6.1,,6.9,-4,40,-4,10
12/22/92,6.1,,7,5,37,-3,10
12/23/92,6.1,,7,2,44,0,13
12/24/92,6.1,,7,0,39,0,13
12/25/92,6.1,,7,2,,,
12/26/92,6.1,,7,,42,-6,9
12/27/92,6.1,,7,-2,38,-6,15
12/28/92,6.5,,7.3,22,29,17,25
12/29/92,7.7,,8.3,26,29,22,26
12/30/92,8.1,,8.8,20,22,15,19
12/31/92,8.3,,9,11,44,-4,17
1/1/93,8.3,,9.2,7,33,5,20
1/2/93,8.3,,9.2,24,28,17,23
1/3/93,9.3,,9.5,17,20,-16,5
1/4/93,9.4,,9.5,-14,33,-15,5
1/5/93,9.4,,9.7,4,32,0,14
1/6/93,9.5,,9.8,15,31,13,21
1/7/93,10.2,,10.3,23,32,22,26
1/8/93,11,,10.9,23,28,3,19
1/9/93,11.6,,11.3,8,25,6,15
1/10/93,11.7,,11.6,15,25,14,19
1/11/93,12.3,,12.1,20,22,0,13
1/12/93,12.7,,12.2,-8,31,-13,5
1/13/93,12.8,,12.4,14,34,4,18
1/14/93,13.1,,12.6,15,32,2,18
1/15/93,13.2,,12.7,13,44,5,18
1/16/93,13.2,,12.9,13,35,11,21
1/17/93,13.5,,13.2,20,33,16,22
1/18/93,13.8,,13.4,20,35,17,23
1/19/93,14.6,,14.2,21,28,11,20
1/20/93,14.8,,14.4,7,43,6,18
1/21/93,14.8,,14.4,9,44,4,18
1/22/93,14.8,,14.4,17,41,6,22
1/23/93,15,,14.4,12,30,-10,8
1/24/93,15,,14.4,7,29,-6,11
1/25/93,15,,14.4,10,46,3,20
1/26/93,15,,14.4,8,58,6,24
1/27/93,15,,14.5,4,55,1,20
1/28/93,15,,14.5,0,50,-2,17
1/29/93,15,,14.5,15,41,6,19
1/30/93,15.2,,14.5,6,40,3,18
1/31/93,15.3,,14.5,10,47,7,24
2/1/93,16.2,,15.1,18,30,9,18
2/2/93,16.6,,15.1,12,38,-2,13
2/3/93,16.6,,15.1,-3,43,-4,11
2/4/93,16.6,,15.1,-7,40,-7,8
2/5/93,16.6,,15.1,-8,50,-9,11
2/6/93,16.6,,15.1,-2,46,-3,16
2/7/93,16.7,,15.2,7,41,5,23
2/8/93,16.9,,15.4,24,36,22,26
2/9/93,17.6,,15.9,26,40,11,24
2/10/93,17.9,,16.1,14,44,8,20
2/11/93,18,,16.2,11,42,-1,17
2/12/93,18,,16.2,0,34,-3,13
2/13/93,18,,16.2,-4,35,-8,8
2/14/93,18,,16.2,-1,34,-8,14
2/15/93,18.1,,16.2,9,27,3,13
2/16/93,18.4,,16.4,11,26,9,16
2/17/93,19.3,,17.2,16,32,2,18
2/18/93,19.5,,17.3,-1,38,-2,18
2/19/93,20.2,,17.8,24,33,23,27
2/20/93,22.7,,19.8,24,26,11,19
2/21/93,24.8,,20.8,7,26,3,11
2/22/93,25,,20.9,6,29,6,14
2/23/93,25,,20.9,10,14,5,10
2/24/93,25.1,,20.9,16,33,14,20
2/25/93,25.9,,21.5,5,26,4,14
2/26/93,26.4,,22.1,14,33,12,17
2/27/93,26.7,,22.1,13,46,7,22
2/28/93,26.9,,22.5,17,39,14,23
3/1/93,27.1,,22.6,15,47,2,23
3/2/93,27.1,,22.6,9,44,2,19
3/3/93,27.1,,22.6,-4,47,-5,16
3/4/93,27.1,,22.6,37,47,-6,15
3/5/93,27.1,,22.6,8,45,1,21
3/6/93,27.3,,22.6,18,50,7,26
3/7/93,27.3,,22.6,9,54,7,25
3/8/93,27.3,,22.6,7,54,5,25
3/9/93,27.3,,22.6,12,52,11,28
3/10/93,27.3,,22.6,15,45,11,27
3/11/93,27.3,,22.6,17,43,8,24
3/12/93,27.3,,22.6,5,35,-4,11
3/13/93,27.3,,22.6,-3,42,-5,17
3/14/93,27.3,,22.6,6,48,4,24
3/15/93,28,,22.8,23,47,12,27
3/16/93,28,,22.8,15,50,14,28
3/17/93,28,,22.8,12,42,12,28
3/18/93,28.6,,23.5,27,53,16,32
3/19/93,28.8,,23.6,9,53,8,26
3/20/93,28.8,,23.6,9,51,8,29
3/21/93,28.8,,23.6,22,53,18,32
3/22/93,28.8,,23.6,15,54,8,28
3/23/93,28.8,,23.6,12,59,7,28
3/24/93,28.7,,23.6,9,57,9,31
3/25/93,28.6,,23.6,17,57,16,34
3/26/93,28.2,,23.7,30,51,25,33
3/27/93,28.8,,24.1,26,34,20,26
3/28/93,29.7,,25,20,42,15,27
3/29/93,29.9,,25,8,52,3,24
3/30/93,29.9,,25,17,48,9,24
3/31/93,30.1,,25,-1,47,-3,21
4/1/93,30.3,,25.3,7,53,4,28
4/2/93,30.7,,25.5,24,37,13,25
4/3/93,30.9,,25.5,13,53,10,26
4/4/93,30.7,,25.5,8,56,7,29
4/5/93,31.2,,26.1,25,44,18,28
4/6/93,31.8,,26.3,22,43,14,24
4/7/93,31.8,,26.3,11,42,5,21
4/8/93,32.2,,26.5,14,47,6,24
4/9/93,32.4,,26.7,43,49,6,28
4/10/93,32.4,,26.7,27,47,21,32
4/11/93,32.4,,26.7,19,45,17,30
4/12/93,32.4,,26.7,22,41,21,29
4/13/93,32.4,,26.7,14,44,4,23
4/14/93,32.3,,26.7,6,47,3,21
4/15/93,31.8,,26.7,9,46,7,25
4/16/93,31.7,,26.8,23,51,20,31
4/17/93,31.7,,27,15,54,13,33
4/18/93,31.8,,27.1,26,39,20,32
4/19/93,31.8,,27.1,13,44,9,23
4/20/93,31.8,,27.1,10,50,7,28
4/21/93,31.8,,27.1,18,57,16,35
4/22/93,31.8,,27.3,25,53,24,38
4/23/93,31.6,,27.3,30,49,28,36
4/24/93,31.6,,27.4,26,41,15,28
4/25/93,31.5,,27.4,8,59,6,31
4/26/93,31.5,,27.5,18,54,18,36
4/27/93,31.2,,27.7,32,58,26,39
4/28/93,30.9,,27.7,25,58,21,37
4/29/93,29.8,,27.7,17,56,15,36
4/30/93,29.4,,27.7,33,49,24,35
5/1/93,29,,27.7,25,49,17,31
5/2/93,28.8,,27.7,17,53,15,34
5/3/93,28.5,,27.7,20,54,18,35
5/4/93,28.4,,27.9,32,48,30,37
5/5/93,28.4,,28.5,24,45,20,29
5/6/93,28.4,,28.7,11,42,11,28
5/7/93,29,,29,28,49,18,31
5/8/93,29.5,,29.7,16,49,11,28
5/9/93,29.5,,29.7,17,50,13,30
5/10/93,29.5,,30,14,64,13,36
5/11/93,29.2,,30,63,68,18,39
5/12/93,28.7,,30.1,23,66,22,41
5/13/93,28.2,,30.1,36,62,31,43
5/14/93,27,,30.2,28,66,27,42
5/15/93,25.7,,30.2,29,65,29,40
5/16/93,24.8,,30.4,33,52,31,37
5/17/93,24.7,,30.5,32,59,29,38
5/18/93,24.2,,30.5,26,62,25,39
5/19/93,22.8,,30.5,25,58,24,39
5/20/93,21.9,,30.6,32,64,29,42
5/21/93,20.5,,30.6,34,60,29,42
5/22/93,18.9,,30.6,47,53,27,38
5/23/93,18.6,,30.7,28,64,27,42
5/24/93,17.8,,30.8,27,62,27,43
5/25/93,16,,30.9,27,65,26,44
5/26/93,14.3,,30.9,47,60,34,45
5/27/93,12.8,,30.9,35,58,32,42
5/28/93,11.7,,31.2,32,58,31,42
5/29/93,10.7,,31.3,33,58,29,42
5/30/93,9.8,,31.3,27,67,27,44
5/31/93,8.3,,31.4,28,62,28,46
6/1/93,6.7,,31.4,40,57,35,45
6/2/93,5.1,,31.4,37,55,34,44
6/3/93,3.5,,31.4,35,47,25,37
6/4/93,2.9,,31.4,24,54,23,38
6/5/93,2.1,,31.4,36,55,35,46
6/6/93,0.9,,31.4,40,52,26,41
6/7/93,0,,31.9,22,42,22,31
6/8/93,0,,31.9,29,47,26,33
6/9/93,0,,32.1,26,50,22,34
6/10/93,0,,32.1,26,61,25,42
6/11/93,0,,32.1,31,63,31,46
6/12/93,0,,32.1,35,66,33,48
6/13/93,0,,32.1,33,70,32,50
6/14/93,0,,32.1,33,70,32,50
6/15/93,0,,32.1,37,67,35,51
6/16/93,0,,32.1,44,,,
6/17/93,0,,32.1,,56,33,46
6/18/93,0,,32.1,40,54,30,41
6/19/93,0,,32.1,28,66,26,45
6/20/93,0,,32.1,32,67,30,49
6/21/93,0,,32.1,35,64,33,48
6/22/93,0,,32.1,34,65,34,50
6/23/93,0,,32.1,33,65,33,49
6/24/93,0,,32.1,27,68,25,46
6/25/93,0,,32.1,28,72,27,49
6/26/93,0,,32.1,30,73,29,50
6/27/93,0,,32.1,34,69,33,51
6/28/93,0,,32.1,44,64,38,53
6/29/93,0,,32.1,42,70,38,54
6/30/93,0,,32.1,41,71,35,52
7/1/93,0,,32.1,33,72,32,52
7/2/93,0,,32.1,36,73,35,54
7/3/93,0,,32.1,41,61,41,50
7/4/93,0,,32.1,33,55,32,45
7/5/93,0,,32.1,33,64,32,46
7/6/93,0,,32.1,34,65,33,49
7/7/93,0,,32.1,37,70,36,54
7/8/93,0,,32.1,40,68,39,53
7/9/93,0,,32.1,39,70,35,52
7/10/93,0,,32.1,34,70,34,52
7/11/93,0,,32.1,37,74,35,53
7/12/93,0,,32.1,47,67,40,50
7/13/93,0,,32.5,37,68,35,50
7/14/93,0,,32.6,37,67,36,51
7/15/93,0,,32.6,45,69,37,53
7/16/93,0,,32.6,41,62,37,50
7/17/93,0,,32.6,38,69,35,51
7/18/93,0,,32.6,31,73,28,49
7/19/93,0,,32.6,32,70,31,50
7/20/93,0,,32.6,46,69,37,53
7/21/93,0,,32.6,45,67,35,51
7/22/93,0,,32.6,32,68,30,47
7/23/93,0,,32.6,50,66,39,52
7/24/93,0,,32.6,46,59,38,48
7/25/93,0,,32.6,40,70,40,55
7/26/93,0,,32.6,66,71,40,54
7/27/93,0,,32.6,33,73,32,51
7/28/93,0,,32.6,33,77,32,54
7/29/93,0,,32.6,49,71,38,52
7/30/93,0,,32.6,39,74,38,52
7/31/93,0,,32.6,38,78,36,55
8/1/93,0,,32.6,38,78,36,56
8/2/93,0,,32.6,40,72,37,53
8/3/93,0,,32.6,36,,,
8/4/93,0,,32.6,,,,
8/5/93,0,,32.6,,,,
8/6/93,0,,32.6,,,,
8/7/93,0,,32.6,,,,
8/8/93,0,,32.6,,,,
8/9/93,0,,32.6,,,,
8/10/93,0,,32.6,,,,
8/11/93,0,,33,,,,
8/12/93,0,,33,,,,
8/13/93,0,,33.1,,,,
8/14/93,0,,33.2,,,,
8/15/93,0,,33.6,,,,
8/16/93,0,,33.6,,,,
8/17/93,0,,33.6,,,,
8/18/93,0,,33.6,,,,
8/19/93,0,,33.6,,,,
8/20/93,0,,33.7,,,,
8/21/93,0,,33.8,,,,
8/22/93,0,,34.3,,,,
8/23/93,0,,34.3,,,,
8/24/93,0,,34.4,,,,
8/25/93,0,,34.4,,,,
8/26/93,0,,34.4,,,,
8/27/93,0,,34.7,,,,
8/28/93,0,,35.1,,,,
8/29/93,0,,35.6,,,,
8/30/93,0,,36,,,,
8/31/93,0,,36.4,,,,
9/1/93,0,,36.4,,,,
9/2/93,0,,36.4,,,,
9/3/93,0,,36.5,,,,
9/4/93,0,,36.5,,,,
9/5/93,0,,36.5,,,,
9/6/93,0,,36.5,,,,
9/7/93,0,,36.6,,,,
9/8/93,0,,36.7,,,,
9/9/93,0,,36.7,,,,
9/10/93,0,,36.7,,,,
9/11/93,0,,36.7,,,,
9/12/93,0,,36.7,,,,
9/13/93,0,,36.8,,,,
9/14/93,0,,37.3,,,,
9/15/93,0,,37.3,,,,
9/16/93,0,,37.3,,,,
9/17/93,0,,37.4,,,,
9/18/93,0,,37.4,,,,
9/19/93,0,,37.5,,,,
9/20/93,0,,37.5,,,,
9/21/93,0,,37.5,,,,
9/22/93,0,,37.5,,,,
9/23/93,0,,37.5,,,,
9/24/93,0,,37.5,,,,
9/25/93,0,,37.5,,,,
9/26/93,0,,37.5,,,,
9/27/93,0,,37.5,,,,
9/28/93,0,,37.5,,,,
9/29/93,0,,37.5,,,,
9/30/93,0,,37.5,,,,
10/1/93,0,,0,,,,
10/2/93,0,,0,,,,
10/3/93,0,,0,,,,
10/4/93,0,,0,,,,
10/5/93,0,,0,,,,
10/6/93,0,,0,,,,
10/7/93,0,,0,,,,
10/8/93,0,,0.8,,,,
10/9/93,0,,1.1,,,,
10/10/93,0,,1.4,,,,
10/11/93,0,,1.7,,,,
10/12/93,0,,1.8,,,,
10/13/93,0,,1.9,,,,
10/14/93,0,,1.9,,,,
10/15/93,0,,2,,,,
10/16/93,0.2,,2.1,,,,
10/17/93,0.2,,2.1,,,,
10/18/93,1.3,,3.2,,,,
10/19/93,1.4,,3.3,,,,
10/20/93,1.5,,3.4,,,,
10/21/93,1.6,,3.5,,,,
10/22/93,1.6,,3.5,,,,
10/23/93,1.7,,3.6,,,,
10/24/93,1.7,,3.6,,,,
10/25/93,1.7,,3.6,,,,
10/26/93,1.7,,3.6,,,,
10/27/93,1.9,,3.9,,,,
10/28/93,2,,4,,,,
10/29/93,2,,4,,,,
10/30/93,2,,4,,,,
10/31/93,1.9,,4,,,,
11/1/93,1.9,,4,,,,
11/2/93,1.8,,4,,,,
11/3/93,1.8,,4,,,,
11/4/93,1.5,,4,,,,
11/5/93,1.5,,4,,,,
11/6/93,1.4,,4,,,,
11/7/93,1.3,,4,,,,
11/8/93,1.3,,4,,,,
11/9/93,1.3,,4,,,,
11/10/93,1.3,,4,,,,
11/11/93,1.7,,4.4,,,,
11/12/93,2.2,,4.9,,,,
11/13/93,2.3,,5,,,,
11/14/93,2.4,,5.1,,,,
11/15/93,2.4,,5.1,,,,
11/16/93,2.4,,5.1,,,,
11/17/93,2.4,,5.1,,38,13,23
11/18/93,2.5,,5.1,18,32,14,23
11/19/93,2.5,,5.1,17,45,-1,18
11/20/93,2.5,,5.1,9,51,5,21
11/21/93,2.5,,5.1,10,52,9,26
11/22/93,2.6,,5.2,27,30,21,26
11/23/93,3.5,,6.1,28,31,19,26
11/24/93,3.9,,6.5,19,22,-4,11
11/25/93,3.9,,6.5,-4,11,-13,-2
11/26/93,3.9,,6.5,-8,29,-9,8
11/27/93,4,,6.6,5,38,0,15
11/28/93,4.1,,6.7,10,52,8,25
11/29/93,4.1,,6.7,18,45,14,25
11/30/93,4.2,,6.8,20,37,16,23
12/1/93,4.3,,6.8,18,41,8,19
12/2/93,4.3,,6.8,8,23,-5,10
12/3/93,4.3,,6.8,7,30,2,13
12/4/93,4.3,,6.8,10,42,8,20
12/5/93,4.3,,6.8,12,41,6,19
12/6/93,4.3,,6.8,11,28,10,20
12/7/93,4.3,,6.8,11,34,6,16
12/8/93,4.3,,6.8,11,33,13,22
12/9/93,4.3,,6.8,18,37,7,19
12/10/93,4.3,,6.8,7,48,5,21
12/11/93,4.3,,6.8,19,36,18,25
12/12/93,4.3,,6.8,20,20,6,13
12/13/93,4.9,,7.4,6,27,3,12
12/14/93,4.9,,7.4,5,45,59,21
12/15/93,4.9,,7.4,19,23,7,15
12/16/93,5.2,,7.7,7,20,-60,8
12/17/93,5.3,,7.8,-3,36,0,13
12/18/93,5.4,,7.9,1,,,
12/19/93,5.4,,7.9,,,,
12/20/93,5.5,,8,,35,-10,9
12/21/93,5.6,,8.1,0,38,-1,12
12/22/93,5.6,,8.1,4,33,-9,10
12/23/93,5.6,,8.1,10,,,
12/24/93,5.6,,8.1,,33,-3,17
12/25/93,5.7,,8.2,8,48,7,22
12/26/93,5.7,,8.2,15,,,
12/27/93,5.7,,8.2,,28,18,21
12/28/93,5.7,,8.4,18,40,1,15
12/29/93,5.8,,8.5,1,49,-2,13
12/30/93,5.8,,8.5,7,49,4,20
12/31/93,5.8,,8.5,17,38,5,18
1/1/94,5.8,,8.5,7,45,8,27
1/2/94,5.8,,8.5,24,35,10,19
1/3/94,5.8,,8.5,13,40,13,25
1/4/94,5.8,,8.6,13,,,
1/5/94,6,,8.6,,29,10,23
1/6/94,6.3,,8.8,10,25,-3,8
1/7/94,6.6,,9,1,40,-8,11
1/8/94,6.8,,9.1,7,46,5,19
1/9/94,6.9,,9.2,18,,,
1/10/94,6.8,,9.2,,34,-4,9
1/11/94,6.8,,9.2,-2,,,
1/12/94,6.8,,9.2,,39,-1,15
1/13/94,6.8,,9.2,17,45,10,22
1/14/94,6.8,,9.2,12,49,10,23
1/15/94,6.8,,9.2,15,52,10,24
1/16/94,6.8,,9.2,17,26,-1,13
1/17/94,6.8,,9.2,4,43,4,24
1/18/94,6.8,,9.2,19,47,12,24
1/19/94,6.8,,9.2,12,50,10,23
1/20/94,6.8,,9.2,11,51,9,24
1/21/94,6.8,,9.2,14,50,10,23
1/22/94,6.8,,9.2,11,49,9,22
1/23/94,6.8,,9.2,11,48,8,24
1/24/94,6.8,,9.3,26,36,9,22
1/25/94,6.8,,9.3,11,23,12,19
1/26/94,8.4,,10.9,12,27,7,13
1/27/94,8.4,,10.9,10,39,3,15
1/28/94,8.4,,10.9,9,37,-3,11
1/29/94,8.4,,10.9,-2,31,-5,9
1/30/94,8.4,,10.9,1,,,
1/31/94,8.4,,10.9,,17,-19,-6
2/1/94,8.4,,10.9,-14,24,-14,3
2/2/94,8.4,,10.9,0,42,-1,15
2/3/94,8.4,,10.9,5,31,5,17
2/4/94,8.4,,10.9,13,23,10,16
2/5/94,8.8,,11.3,10,33,-4,12
2/6/94,8.9,,11.4,-4,36,-4,14
2/7/94,8.9,,11.4,14,23,14,19
2/8/94,9.5,,12,20,27,15,19
2/9/94,10.6,,12.9,15,42,2,17
2/10/94,10.6,,13.1,6,40,6,20
2/11/94,10.8,,13.2,19,,,
2/12/94,11.1,,13.3,,27,-10,4
2/13/94,11.1,,13.3,-8,45,-9,14
2/14/94,11.1,,13.3,5,50,2,19
2/15/94,11.2,,13.5,6,49,3,21
2/16/94,11.2,,13.6,11,47,10,26
2/17/94,11.3,,13.6,26,33,24,28
2/18/94,12.1,,13.9,24,29,10,18
2/19/94,13,,14.6,10,22,5,11
2/20/94,13.3,,14.8,8,29,0,13
2/21/94,13.7,,15.1,14,26,6,16
2/22/94,14,,15.4,7,30,-7,8
2/23/94,14,,15.4,-7,37,-12,9
2/24/94,14,,15.4,3,45,3,23
2/25/94,14.3,,15.7,15,54,13,29
2/26/94,14.3,,15.7,15,47,14,28
2/27/94,14.3,,15.7,20,35,15,23
2/28/94,14.4,,15.8,19,44,13,23
3/1/94,14.6,,16,15,49,11,26
3/2/94,14.7,,16.1,12,,,
3/3/94,14.7,,16.1,,60,14,31
3/4/94,14.7,,16.1,18,55,14,30
3/5/94,14.7,,16.1,15,,,
3/6/94,14.7,,16.1,,53,19,30
3/7/94,14.7,,16.1,19,50,15,29
3/8/94,14.7,,16.1,23,44,14,27
3/9/94,14.8,,16.2,14,41,-1,18
3/10/94,14.8,,16.2,6,47,2,23
3/11/94,14.8,,16.4,14,43,11,24
3/12/94,14.8,,16.4,21,44,12,27
3/13/94,15,,16.4,12,55,8,29
3/14/94,15.1,,16.5,17,57,14,32
3/15/94,15.1,,16.5,18,65,16,36
3/16/94,15,,16.5,24,54,22,35
3/17/94,14.7,,16.6,27,47,20,33
3/18/94,14.8,,16.6,20,29,29,29
3/19/94,15.1,,16.6,29,49,27,33
3/20/94,15.7,,17,27,46,13,29
3/21/94,16,,17.5,13,53,5,27
3/22/94,16.1,,17.6,26,43,24,32
3/23/94,16.1,,17.6,25,35,17,25
3/24/94,16.5,,17.7,23,33,21,25
3/25/94,16.9,,17.9,22,40,10,25
3/26/94,17.6,,18.5,10,47,6,23
3/27/94,18,,18.8,10,29,-5,10
3/28/94,18.2,,18.9,-4,49,-4,23
3/29/94,18.1,,19,21,47,1,26
3/30/94,18,,19,1,52,-1,24
3/31/94,18.1,,19.1,11,57,8,29
4/1/94,18.1,,19.1,24,46,21,31
4/2/94,18.4,,19.3,21,54,17,31
4/3/94,18.4,,19.3,17,47,13,32
4/4/94,18.4,,19.3,31,39,17,28
4/5/94,18.4,,19.3,19,37,10,21
4/6/94,18.4,,19.4,10,40,7,25
4/7/94,18.6,,19.4,22,35,22,25
4/8/94,19.2,,19.8,22,41,13,26
4/9/94,19.6,,19.9,24,42,18,25
4/10/94,20.5,,20.7,18,42,10,23
4/11/94,20.7,,20.8,10,49,6,24
4/12/94,20.7,,20.9,18,54,11,30
4/13/94,20.5,,20.9,21,56,14,35
4/14/94,20.8,,21,30,53,23,35
4/15/94,20.8,,21,23,60,22,36
4/16/94,20.8,,21,22,,,
4/17/94,20.8,,21,,65,24,41
4/18/94,20.3,,21,29,68,28,43
4/19/94,19.8,,21,33,61,32,41
4/20/94,19.5,,21,33,65,28,40
4/21/94,19.1,,21,28,63,26,41
4/22/94,18.4,,21,31,58,29,39
4/23/94,18.2,,21.4,29,,,
4/24/94,18,,21.5,,43,24,32
4/25/94,18.6,,21.8,24,36,17,24
4/26/94,19.2,,22.4,17,34,18,23
4/27/94,19.8,,22.8,26,35,9,20
4/28/94,20.5,,23.2,14,46,13,26
4/29/94,20.8,,23.6,20,45,17,25
4/30/94,21.6,,24.1,18,,,
5/1/94,21.9,,24.4,,50,20,30
5/2/94,22,,24.5,20,53,17,33
5/3/94,22,,24.5,23,47,18,33
5/4/94,22,,24.5,30,60,24,42
5/5/94,21.8,,24.6,40,61,32,44
5/6/94,21.3,,24.8,32,59,27,43
5/7/94,20.5,,24.8,30,54,25,39
5/8/94,19.9,,24.8,25,58,22,40
5/9/94,19.4,,24.9,37,38,23,31
5/10/94,19.6,,25.2,23,60,18,36
5/11/94,19.4,,25.3,31,64,28,41
5/12/94,18.9,,25.5,32,60,30,42
5/13/94,17.6,,25.7,32,58,31,40
5/14/94,16.7,,25.7,34,62,27,43
5/15/94,15.3,,25.7,29,55,27,40
5/16/94,14.6,,25.7,37,55,36,46
5/17/94,13.2,,25.9,38,56,35,44
5/18/94,11.8,,25.9,39,56,37,46
5/19/94,10.6,,25.9,38,54,32,44
5/20/94,9,,25.9,32,48,25,36
5/21/94,7.5,,25.9,25,56,20,39
5/22/94,6.2,,25.9,28,61,27,45
5/23/94,5,,25.9,36,58,30,41
5/24/94,3.7,,26.1,30,56,30,42
5/25/94,2.9,,26.1,34,46,24,33
5/26/94,2.9,,26.2,24,53,20,36
5/27/94,2.3,,26.4,31,51,30,41
5/28/94,1.4,,26.5,37,58,31,44
5/29/94,0.6,,26.5,32,62,30,46
5/30/94,0.6,,26.7,35,67,31,50
5/31/94,0.6,,26.8,37,63,36,50
6/1/94,0.6,,26.8,38,64,33,49
6/2/94,0.4,,26.9,33,66,31,48
6/3/94,0.3,,26.9,36,65,35,50
6/4/94,0,,26.9,45,63,34,49
6/5/94,0,,26.9,35,65,31,49
6/6/94,0,,26.9,36,64,33,49
6/7/94,0,,26.9,38,60,33,
6/8/94,0,,26.9,40,62,32,47
6/9/94,0,,26.9,32,64,29,48
6/10/94,0,,26.9,37,65,35,
6/11/94,0,,26.9,40,64,36,
6/12/94,0,,26.9,36,69,35,
6/13/94,0,,26.9,44,67,36,52
6/14/94,0,,26.9,44,67,38,53
6/15/94,0,,26.9,45,65,40,52
6/16/94,0,,26.9,44,66,39,53
6/17/94,0,,26.9,43,69,36,53
6/18/94,0,,26.9,39,67,37,52
6/19/94,0,,26.9,44,63,41,50
6/20/94,0,,26.9,44,62,38,49
6/21/94,0,,26.9,40,66,37,50
6/22/94,0,,26.9,43,64,40,49
6/23/94,0,,26.9,40,70,38,
6/24/94,0,,26.9,43,74,40,
6/25/94,0,,26.9,42,75,39,58
6/26/94,0,,26.9,45,76,42,
6/27/94,0,,26.9,51,72,46,61
6/28/94,0,,26.9,46,73,40,
6/29/94,0,,26.9,46,71,42,56
6/30/94,0,,26.9,45,71,41,57
7/1/94,0,,26.9,45,73,42,58
7/2/94,0,,26.9,50,,,
7/3/94,0,,26.9,,68,39,52
7/4/94,0,,26.9,43,67,39,54
7/5/94,0,,26.9,46,68,34,53
7/6/94,0,,26.9,42,64,34,52
7/7/94,0,,26.9,34,69,29,47
7/8/94,0,,26.9,35,68,33,51
7/9/94,0,,26.9,38,72,35,54
7/10/94,0,,26.9,41,72,38,53
7/11/94,0,,26.9,43,70,40,53
7/12/94,0,,26.9,41,67,38,52
7/13/94,0,,26.9,38,66,37,47
7/14/94,0,,26.9,38,68,36,49
7/15/94,0,,26.9,41,70,39,53
7/16/94,0,,26.9,39,71,37,54
7/17/94,0,,26.9,42,74,37,55
7/18/94,0,,26.9,49,66,39,50
7/19/94,0,,26.9,39,64,36,47
7/20/94,0,,26.9,38,66,36,46
7/21/94,0,,26.9,38,74,36,55
7/22/94,0,,27,46,71,38,54
7/23/94,0,,27,47,70,40,56
7/24/94,0,,27,49,69,43,53
7/25/94,0,,27,46,74,39,56
7/26/94,0,,27,46,75,41,57
7/27/94,0,,27,44,73,41,57
7/28/94,0,,27,49,72,42,56
7/29/94,0,,27,49,70,41,55
7/30/94,0,,27,47,71,40,54
7/31/94,0,,27,45,70,44,53
8/1/94,0,,27,46,66,39,53
8/2/94,0,,27,39,71,42,58
8/3/94,0,,27,42,73,40,56
8/4/94,0,,27,44,74,41,56
8/5/94,0,,27,47,69,40,50
8/6/94,0,,27.1,42,70,40,54
8/7/94,0,,27.1,42,71,39,55
8/8/94,0,,27.1,47,69,44,52
8/9/94,0,,27.4,45,60,41,50
8/10/94,0,,27.4,41,72,38,53
8/11/94,0,,27.4,44,67,41,50
8/12/94,0,,27.4,43,67,39,53
8/13/94,0,,27.4,43,71,42,52
8/14/94,0,,27.4,42,64,41,49
8/15/94,0,,27.4,44,69,39,52
8/16/94,0,,27.4,40,73,37,54
8/17/94,0,,27.5,44,75,42,57
8/18/94,0,,27.5,50,71,46,57
8/19/94,0,,27.6,46,66,40,49
8/20/94,0,,27.9,43,62,38,47
8/21/94,0,,28,40,61,39,47
8/22/94,0,,28,39,69,37,51
8/23/94,0,,28,40,71,37,52
8/24/94,0,,28,41,66,39,52
8/25/94,0,,28,44,67,39,49
8/26/94,0,,28,41,74,37,57
8/27/94,0,,28.1,50,71,43,55
8/28/94,0,,28.1,45,62,38,47
8/29/94,0,,28.4,38,65,35,49
8/30/94,0,,28.5,39,68,39,50
8/31/94,0,,28.5,39,59,37,45
9/1/94,0,,28.5,39,57,37,46
9/2/94,0,,28.6,45,64,42,51
9/3/94,0,,28.9,42,50,35,43
9/4/94,0,,29.7,35,63,33,46
9/5/94,0,,29.7,37,68,33,48
9/6/94,0,,29.7,44,65,33,46
9/7/94,0,,29.7,39,65,34,47
9/8/94,0,,29.8,35,69,31,49
9/9/94,0,,29.8,38,62,36,48
9/10/94,0,,29.8,42,65,38,50
9/11/94,0,,29.8,42,60,39,46
9/12/94,0,,30.1,39,58,38,44
9/13/94,0,,30.9,41,53,36,41
9/14/94,0,,31.7,40,50,28,38
9/15/94,0,,32.2,32,57,24,39
9/16/94,0,,32.3,30,57,29,42
9/17/94,0,,32.3,32,57,31,41
9/18/94,0,,32.3,35,52,33,40
9/19/94,0,,32.3,35,58,31,42
9/20/94,0,,32.4,37,51,33,40
9/21/94,0,,32.7,33,58,31,41
9/22/94,0,,32.7,35,59,31,43
